smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
1,5,0.01,2,156,12,12,0.07692307692307693,1.0,0.14285714285714288,36.666666666666664,0.9166666666666666,37.416666666666664,74.08333333333333,0.7310725868020597,0.29642857142857143
1,5,0.01,3,159,12,12,0.07547169811320754,1.0,0.14035087719298245,36.916666666666664,1.1666666666666667,36.25,73.16666666666667,0.6686888749474184,0.2400793650793651
1,5,0.01,4,140,12,12,0.08571428571428572,1.0,0.15789473684210528,36.0,1.1666666666666667,34.5,70.5,0.6820174734265926,0.25078703703703703
1,5,0.03,0,159,12,12,0.07547169811320754,1.0,0.14035087719298245,34.583333333333336,0.8333333333333334,38.333333333333336,72.91666666666667,0.7053668711097633,0.29404761904761906
1,5,0.03,1,165,12,12,0.07272727272727272,1.0,0.13559322033898305,36.083333333333336,0.9166666666666666,37.416666666666664,73.5,0.7553647364766133,0.41188672438672436
1,5,0.03,2,157,12,12,0.07643312101910828,1.0,0.14201183431952663,36.666666666666664,0.9166666666666666,37.416666666666664,74.08333333333333,0.7310725868020597,0.29642857142857143
1,5,0.03,3,156,12,12,0.07692307692307693,1.0,0.14285714285714288,36.916666666666664,1.0833333333333333,35.833333333333336,72.75,0.6686888749474184,0.24682539682539684
1,5,0.03,4,145,12,12,0.08275862068965517,1.0,0.15286624203821655,36.0,1.0833333333333333,34.5,70.5,0.6820174734265926,0.25745370370370374
1,10,0.0,0,67,12,12,0.1791044776119403,1.0,0.30379746835443033,14.416666666666666,2.3333333333333335,34.833333333333336,48.416666666666664,0.23481960009702266,0.7852273246496027
1,10,0.0,1,80,12,12,0.15,1.0,0.2608695652173913,15.5,1.5,37.083333333333336,52.583333333333336,0.22852125419925917,0.8365270723717244
1,10,0.0,2,75,12,12,0.16,1.0,0.2758620689655173,20.833333333333332,1.75,35.083333333333336,55.916666666666664,0.36897711887456625,0.633165505991593
1,10,0.0,3,76,12,12,0.15789473684210525,1.0,0.2727272727272727,14.583333333333334,1.75,31.833333333333332,45.916666666666664,0.2387070444130357,0.6847667428414858
1,10,0.0,4,68,12,12,0.17647058823529413,1.0,0.3,13.416666666666666,1.75,38.75,52.166666666666664,0.1946153493028615,0.830322910363233
1,10,0.01,0,69,12,12,0.17391304347826086,1.0,0.29629629629629634,14.416666666666666,1.4166666666666667,39.083333333333336,53.5,0.2119098504439744,0.8728099885923881
1,10,0.01,1,79,12,12,0.1518987341772152,1.0,0.26373626373626374,17.166666666666668,1.4166666666666667,37.083333333333336,54.25,0.2789895635808699,0.7876191901305089
1,10,0.01,2,74,12,12,0.16216216216216217,1.0,0.27906976744186046,20.833333333333332,1.75,35.083333333333336,55.916666666666664,0.36897711887456625,0.633165505991593
1,10,0.01,3,75,12,12,0.16,1.0,0.2758620689655173,14.583333333333334,1.75,31.666666666666668,45.75,0.2387070444130357,0.6752691938218778
1,10,0.01,4,66,12,12,0.18181818181818182,1.0,0.3076923076923077,15.75,1.75,38.75,54.5,0.26487936736767187,0.7938645770298997
1,10,0.03,0,67,12,12,0.1791044776119403,1.0,0.30379746835443033,14.416666666666666,1.4166666666666667,38.916666666666664,53.333333333333336,0.2119098504439744,0.865573146487125
1,10,0.03,1,80,12,12,0.15,1.0,0.2608695652173913,17.166666666666668,1.3333333333333333,37.5,54.666666666666664,0.2748206080531217,0.7834589984703171
1,10,0.03,2,73,12,12,0.1643835616438356,1.0,0.2823529411764706,23.333333333333332,1.1666666666666667,37.583333333333336,60.916666666666664,0.4090302491711672,0.6370719745719745
1,10,0.03,3,68,12,12,0.17647058823529413,1.0,0.3,16.833333333333332,1.75,31.5,47.833333333333336,0.2981971610129053,0.608771333680754
